source_url,name,source,source_product_id,brand,category,price,original_price,availability,description,image_url,specifications,captured_at
https://www.tk3c.com/product/262424?p=1&kw=手機保護殼&ec=Search_goodsPC1,iPhone 17 PM MagSafe矽膠保護殼-黑,tk3c,262424,Apple,Phone Case,1341.0,,InStock,以45%再生矽膠材質製成、保護殼內含磁石，無線充電更快捷、保護殼能和「相機控制」順暢合作,https://www.cdn-tkec.tw/image/product/202509/262424_M.jpg?t=20250924111638,{},2026-09-09T08:45:03.313734+00:00
https://www.tk3c.com/product/263145?p=1&kw=手機保護殼&ec=Search_goodsPC1,Nstyle Switch 2 2件式水晶保護殼,tk3c,263145,OTHERS,Phone Case,169.0,,InStock,Switch 2代 主機及手柄 專用保護殼組、孔位精準、容易安裝、全方位保護、有效防止遊戲主機磨損刮傷、分體式設計，自由拆卸手柄,https://www.cdn-tkec.tw/image/product/202510/263145_M.jpg?t=20251001191530,{},2026-09-09T08:45:04.688914+00:00
https://www.tk3c.com/product/204449?p=1&kw=手機保護殼&ec=Search_goodsPC1,SONY A100系列 MP3專用保護殼(橘),tk3c,204449,SONY,Phone Case,490.0,,SoldOut,矽膠保護殼、NW-A100系列MP3專用、不必移除皮套就能透過USB Type-C充電、高質感矽膠保護殼能夠提升握感,https://www.cdn-tkec.tw/image/product/201912/204449_M.jpg?t=20191206143019,{},2026-09-09T08:45:06.050215+00:00
https://www.tk3c.com/product/204450?p=1&kw=手機保護殼&ec=Search_goodsPC1,SONY A100系列 MP3專用保護殼(綠),tk3c,204450,SONY,Phone Case,490.0,,SoldOut,矽膠保護殼、NW-A100系列MP3專用、不必移除皮套就能透過USB Type-C充電、高質感矽膠保護殼能夠提升握感,https://www.cdn-tkec.tw/image/product/201912/204450_M.jpg?t=20191206143019,{},2026-09-09T08:45:07.408723+00:00
https://www.tk3c.com/product/204451?p=1&kw=手機保護殼&ec=Search_goodsPC1,SONY A100系列 MP3專用保護殼(藍),tk3c,204451,SONY,Phone Case,490.0,,SoldOut,矽膠保護殼、NW-A100系列MP3專用、不必移除皮套就能透過USB Type-C充電、高質感矽膠保護殼能夠提升握感,https://www.cdn-tkec.tw/image/product/201912/204451_M.jpg?t=20191206143019,{},2026-09-09T08:45:08.751359+00:00
https://www.tk3c.com/product/262427?p=1&kw=手機保護殼&ec=Search_goodsPC1,iPhone 17 PM MagSafe科技織紋保護殼-紫,tk3c,262427,Apple,Phone Case,1890.0,,SoldOut,以100%再生聚酯纖維織成的特製科技織紋布料、附有兩個連接點，可以穩固地掛上斜背掛繩、側邊加上細微紋理的TPU塗層，更好抓握,https://www.cdn-tkec.tw/image/product/202509/262427_M.jpg?t=20250924111937,{},2026-09-09T08:45:10.108863+00:00
https://www.tk3c.com/product/263143?p=1&kw=手機保護殼&ec=Search_goodsPC1,Nstyle Switch 2 PC手柄保護殼,tk3c,263143,OTHERS,Phone Case,79.0,,InStock,Switch 2代 手柄專用保護殼、孔位精準、容易安裝、有效防止手柄磨損刮傷,https://www.cdn-tkec.tw/image/product/202510/263143_M.jpg?t=20251001191529,{},2026-09-09T08:45:11.486749+00:00
https://www.tk3c.com/product/263144?p=1&kw=手機保護殼&ec=Search_goodsPC1,Nstyle Switch 2 TPU透明保護殼,tk3c,263144,OTHERS,Phone Case,79.0,,InStock,Switch 2代 手柄專用保護殼、孔位精準、容易安裝、有效防止手柄磨損刮傷,https://www.cdn-tkec.tw/image/product/202510/263144_M.jpg?t=20251001191529,{},2026-09-09T08:45:12.829416+00:00
https://www.tk3c.com/product/250900?p=1&kw=智慧手錶&ec=Search_goodsPC1,myFirst Fone R1c 4G 智慧兒童手錶,tk3c,250900,OTHERS,Smart Watch,3299.0,,OnlineOnly,專為兒童學習及安全設計4G智慧手錶,https://www.cdn-tkec.tw/image/product/202408/250900_M.jpg?t=20241213150534,{},2026-09-09T08:45:14.188747+00:00
https://www.tk3c.com/product/258911?p=1&kw=智慧手錶&ec=Search_goodsPC1,Amazfit Bip 6 智慧手錶-粉,tk3c,258911,Amazfit,Smart Watch,2499.0,,LimitedAvailability,24HR健康偵測、5ATM防水、14天超長續航力、藍芽通話、2年保固、1.97吋AMOLED螢幕、支援軌跡導航及轉向提醒、400款免費錶盤,https://www.cdn-tkec.tw/image/product/202505/258911_M.jpg?t=20250523101508,{},2026-09-09T08:45:15.616119+00:00
https://www.tk3c.com/product/260274?p=1&kw=智慧手錶&ec=Search_goodsPC1,Amazfit Balance 2 運動智慧手錶-黑,tk3c,260274,Amazfit,Smart Watch,7649.0,,InStock,"一次充電21天日常使用、離線地貌圖,等高線圖,滑雪場圖、支持步頻,垂直振幅,觸地時間",https://www.cdn-tkec.tw/image/product/202507/260274_M.jpg?t=20250711121527,{},2026-09-09T08:45:16.954444+00:00
https://www.tk3c.com/product/252750?p=1&kw=智慧手錶&ec=Search_goodsPC1,E-books V22 鋅合金全觸控多功能智慧手錶,tk3c,252750,E-books,Smart Watch,1580.0,,InStock,IP67防水等級、全觸控功能、藍牙晶片，支援無線資料同步、清晰明亮的全視角超高Amoled螢幕、350mAh電池超長待機、APP即時同步資訊(連接手機使用)、音樂、拍照、天氣、鬧鐘、睡眠偵測等功能,https://www.cdn-tkec.tw/image/product/202409/252750_M.jpg?t=20240924173009,{},2026-09-09T08:45:18.313514+00:00
https://www.tk3c.com/product/260047?p=1&kw=智慧手錶&ec=Search_goodsPC1,Samsung Galaxy Watch8 Classic 46mm 曜石黑 智慧手錶,tk3c,260047,SAMSUNG,Smart Watch,13592.0,,InStock,手腕上的Gemmini、私人跑步教練、全新設計,https://www.cdn-tkec.tw/image/product/202507/260047_M.jpg?t=20250708181140,{},2026-09-09T08:45:19.703659+00:00
https://www.tk3c.com/product/261566?p=1&kw=智慧手錶&ec=Search_goodsPC1,Amazfit T-Rex 3 Pro 智慧手錶-極境黑,tk3c,261566,Amazfit,Smart Watch,10999.0,,InStock,DC 5V 800mA MAX、機身-TC4鈦合金中框+塑膠底殼、錶帶-矽膠、螢幕-48mm 3000尼特,https://www.cdn-tkec.tw/image/product/202508/261566_M.jpg?t=20250827111532,{},2026-09-09T08:45:23.759800+00:00
https://www.tk3c.com/product/261567?p=1&kw=智慧手錶&ec=Search_goodsPC1,Amazfit T-Rex 3 Pro 智慧手錶-荒野金,tk3c,261567,Amazfit,Smart Watch,10999.0,,InStock,DC 5V 800mA MAX、機身-TC4鈦合金中框+塑膠底殼、錶帶-矽膠、螢幕-48mm 3000尼特,https://www.cdn-tkec.tw/image/product/202508/261567_M.jpg?t=20250827111532,{},2026-09-09T08:45:25.142917+00:00
https://www.tk3c.com/product/269729?p=1&kw=智慧手錶&ec=Search_goodsPC1,Nothing CMF Watch 3 Pro 智慧手錶-黑,tk3c,269729,Nothing,Smart Watch,3290.0,,InStock,長達 13 天的電池續航力、搭載降造的藍芽通話、1.43 吋 AMOLED 螢幕、內建雙頻 GPS,https://www.cdn-tkec.tw/image/product/202605/269729_M.jpg?t=20260519181516,{},2026-09-09T08:45:27.842823+00:00
https://www.tk3c.com/product/269730?p=1&kw=智慧手錶&ec=Search_goodsPC1,Nothing CMF Watch 3 Pro 智慧手錶-銀,tk3c,269730,Nothing,Smart Watch,3290.0,,InStock,長達 13 天的電池續航力、搭載降造的藍芽通話、1.43 吋 AMOLED 螢幕、內建雙頻 GPS,https://www.cdn-tkec.tw/image/product/202605/269730_M.jpg?t=20260519181516,{},2026-09-09T08:45:29.242796+00:00
https://www.tk3c.com/product/269732?p=1&kw=智慧手錶&ec=Search_goodsPC1,Nothing CMF Watch 3 Pro 智慧手錶-綠,tk3c,269732,Nothing,Smart Watch,3290.0,,InStock,長達 13 天的電池續航力、搭載降造的藍芽通話、1.43 吋 AMOLED 螢幕、內建雙頻 GPS,https://www.cdn-tkec.tw/image/product/202605/269732_M.jpg?t=20260519181516,{},2026-09-09T08:45:30.642727+00:00
https://www.tk3c.com/product/230452?p=1&kw=智慧手錶&ec=Search_goodsPC1,myFirst Fone R1s 4G智慧兒童手錶,tk3c,230452,OTHERS,Smart Watch,5999.0,,SoldOut,免費Sim卡｜贈送1個月Data Sim卡，網路無限使用、免費通話｜贈送Sim卡期間，可免費與家長視訊通話、心率偵測｜監測孩子心跳數，如有異常，發出通知、運動目標｜可設每日運動目標，達標可得獎勵徽章、頂級防水｜IP68防塵防水，不必擔心水花潑濺、動畫桌布｜可將內建的桌布或自己的照片設為封面、即時通話｜雙向語音和視頻通話隨時聯繫、精確定位｜即時掌握孩子所在位置及動向、移動網路｜借助 4G LTE，體驗更流暢的性能、1500首歌｜配備 MP3 播放器和內置揚聲器、鬧鐘設定｜可添加語音訊息養成孩子自律習慣、一鍵求救｜開啟SOS通知有30秒的周圍錄音、防撞邊框｜加高邊框防止在撞擊下屏幕破裂、快拆錶帶｜快拆錶帶設計，輕鬆更換錶帶用、透氣背帶｜超舒適柔軟觸感矽膠，強效透氣、高清相機｜2 百萬像素相機，釋放瘋狂創造力、課堂模式｜可指定日期或時間靜音，專注學習、完美兼容｜與 iOS 和 Android 移動設備兼容、操作簡單｜採用觸控螢幕，小孩操作簡單易懂、安全區域｜讓孩子與您保持在200m內安全範圍、■ 購買前請詳讀【Sim卡開通及退貨注意事項】(詳備註),https://www.cdn-tkec.tw/image/product/202207/230452_M.jpg?t=20240809131839,{},2026-09-09T08:45:32.109583+00:00
https://www.tk3c.com/product/230453?p=1&kw=智慧手錶&ec=Search_goodsPC1,myFirst Fone R1s 4G智慧兒童手錶,tk3c,230453,OTHERS,Smart Watch,5999.0,,SoldOut,免費Sim卡｜贈送1個月Data Sim卡，網路無限使用、免費通話｜贈送Sim卡期間，可免費與家長視訊通話、心率偵測｜監測孩子心跳數，如有異常，發出通知、運動目標｜可設每日運動目標，達標可得獎勵徽章、頂級防水｜IP68防塵防水，不必擔心水花潑濺、動畫桌布｜可將內建的桌布或自己的照片設為封面、即時通話｜雙向語音和視頻通話隨時聯繫、精確定位｜即時掌握孩子所在位置及動向、移動網路｜借助 4G LTE，體驗更流暢的性能、1500首歌｜配備 MP3 播放器和內置揚聲器、鬧鐘設定｜可添加語音訊息養成孩子自律習慣、一鍵求救｜開啟SOS通知有30秒的周圍錄音、防撞邊框｜加高邊框防止在撞擊下屏幕破裂、快拆錶帶｜快拆錶帶設計，輕鬆更換錶帶用、透氣背帶｜超舒適柔軟觸感矽膠，強效透氣、高清相機｜2 百萬像素相機，釋放瘋狂創造力、課堂模式｜可指定日期或時間靜音，專注學習、完美兼容｜與 iOS 和 Android 移動設備兼容、操作簡單｜採用觸控螢幕，小孩操作簡單易懂、安全區域｜讓孩子與您保持在200m內安全範圍、■ 購買前請詳讀【Sim卡開通及退貨注意事項】(詳備註),https://www.cdn-tkec.tw/image/product/202207/230453_M.jpg?t=20240809131842,{},2026-09-09T08:45:33.509204+00:00
https://www.tk3c.com/product/270402?p=1&kw=智慧手錶&ec=Search_goodsPC1,Amazfit Bip Max 智慧手錶-深藍色,tk3c,270402,Amazfit,Smart Watch,2999.0,,InStock,最長20天電池續航、3000 nits峰值亮度、5ATM防水、內建訓練資料庫、2.07吋AMOLED螢幕、BioCharge 身體電量分析、4GB 儲存空間,https://www.cdn-tkec.tw/image/product/202606/270402_M.jpg?t=20260612191526,{},2026-09-09T08:45:35.109354+00:00
https://www.tk3c.com/product/260040?p=1&kw=智慧手錶&ec=Search_goodsPC1,Samsung Galaxy Watch8 40mm 冰川銀 智慧手錶,tk3c,260040,SAMSUNG,Smart Watch,7990.0,,InStock,手腕上的Gemmini、私人跑步教練、全新設計,https://www.cdn-tkec.tw/image/product/202507/260040_M.jpg?t=20250708180833,{},2026-09-09T08:45:36.476196+00:00
https://www.tk3c.com/product/182135?p=1&kw=智慧手錶&ec=Search_goodsPC1,【藍寶石】EPSON U-350B GPS全能鐵人教練智慧手錶,tk3c,182135,EPSON,Smart Watch,14990.0,,SoldOut,GPS+心率偵測 - 46HR 超馬級續航力、陸上/水下心率偵測免用心跳帶、七大運動模式 (含三鐵模式)、高度/斜度偵測、24小時全天候活動量計測、五段運動強度提醒、獨家雙心率感測器、每秒GPS測位,https://www.cdn-tkec.tw/image/product/201711/182135_M.jpg?t=20171130190024,{},2026-09-09T08:45:37.826209+00:00
https://www.tk3c.com/product/270018?p=1&kw=智慧手錶&ec=Search_goodsPC1,Amazfit Bip Max 智慧手錶-銀色,tk3c,270018,Amazfit,Smart Watch,2999.0,,InStock,最長20天電池續航、3000 nits峰值亮度、5ATM防水、內建訓練資料庫、2.07吋AMOLED螢幕、BioCharge 身體電量分析、4GB 儲存空間,https://www.cdn-tkec.tw/image/product/202605/270018_M.jpg?t=20260529121523,{},2026-09-09T08:45:39.176153+00:00
https://www.tk3c.com/product/246239?p=1&kw=智慧手環&ec=Search_goodsPC1,SAMSUNG Galaxy Fit3 曜石灰 智慧手環,tk3c,246239,SAMSUNG,Fitness Band,1790.0,,InStock,鋁合金設計輕巧尺寸、健康數據監測、13天超強續航、跌倒偵測功能、即時運動紀錄、1.6吋大螢幕,https://www.cdn-tkec.tw/image/product/202402/246239_M.jpg?t=20240619141015,{},2026-09-09T08:45:41.009473+00:00
https://www.tk3c.com/product/246240?p=1&kw=智慧手環&ec=Search_goodsPC1,SAMSUNG Galaxy Fit3 雲霧粉 智慧手環,tk3c,246240,SAMSUNG,Fitness Band,1790.0,,InStock,睡眠追蹤及超過100種運動追蹤,https://www.cdn-tkec.tw/image/product/202402/246240_M.jpg?t=20240220174548,{},2026-09-09T08:45:42.359368+00:00
https://www.tk3c.com/product/246241?p=1&kw=智慧手環&ec=Search_goodsPC1,SAMSUNG Galaxy Fit3 辰曜銀 智慧手環,tk3c,246241,SAMSUNG,Fitness Band,1790.0,,InStock,睡眠追蹤及超過100種運動追蹤,https://www.cdn-tkec.tw/image/product/202402/246241_M.jpg?t=20240220174618,{},2026-09-09T08:45:43.942883+00:00
https://www.tk3c.com/product/254036?p=1&kw=智慧手環&ec=Search_goodsPC1,Xiaomi 手環 9 Active 黑色,tk3c,254036,小米,Fitness Band,649.0,,InStock,1.47吋AMOLED螢幕實現流暢、升級的全方位睡眠與健康監測功能、18天電池續航力、全天監測心率血氧、5ATM防水,https://www.cdn-tkec.tw/image/product/202411/254036_M.jpg?t=20241112163018,{},2026-09-09T08:45:45.292752+00:00
https://www.tk3c.com/product/254038?p=1&kw=智慧手環&ec=Search_goodsPC1,Xiaomi 手環 9 Active 粉色,tk3c,254038,小米,Fitness Band,649.0,,InStock,1.47吋AMOLED螢幕實現流暢、升級的全方位睡眠與健康監測功能、18天電池續航力、全天監測心率血氧、5ATM防水,https://www.cdn-tkec.tw/image/product/202411/254038_M.jpg?t=20241112163018,{},2026-09-09T08:45:46.792924+00:00
https://www.tk3c.com/product/254035?p=1&kw=智慧手環&ec=Search_goodsPC1,Xiaomi 手環 9 Pro 月光銀,tk3c,254035,小米,Fitness Band,1899.0,,InStock,1.74吋AMOLED超窄四等邊螢幕、2.5D外蓋玻璃、21天電池續航力、超過150種運動模式、獨立GNSS五衛星定位能力,https://www.cdn-tkec.tw/image/product/202411/254035_M.jpg?t=20241115160328,{},2026-09-09T08:45:48.158905+00:00
https://www.tk3c.com/product/254033?p=1&kw=智慧手環&ec=Search_goodsPC1,Xiaomi 手環 9 Pro 曜石黑,tk3c,254033,小米,Fitness Band,1899.0,,InStock,1.74吋AMOLED超窄四等邊螢幕、2.5D外蓋玻璃、21天電池續航力、超過150種運動模式、獨立GNSS五衛星定位能力,https://www.cdn-tkec.tw/image/product/202411/254033_M.jpg?t=20241115160046,{},2026-09-09T08:45:55.290282+00:00
https://www.tk3c.com/product/255401?p=1&kw=檯燈&ec=Search_goodsPC1,BenQ Genie螢幕閱讀檯燈-暮浴金,tk3c,255401,BenQ,Desk Lamp,4990.0,,SoldOut,會微笑的智慧檯燈、一觸即享超廣照明、不只有型，還很聰明！、螢幕閱讀模式、書本閱讀模式、色溫亮度，隨心所欲、輕鬆彎折，伸屈自如,https://www.cdn-tkec.tw/image/product/202501/255401_M.jpg?t=20250114193011,{},2026-09-09T08:45:56.906897+00:00
https://www.tk3c.com/product/255402?p=1&kw=檯燈&ec=Search_goodsPC1,BenQ Genie螢幕閱讀檯燈-落日粉,tk3c,255402,BenQ,Desk Lamp,4990.0,,LimitedAvailability,會微笑的智慧檯燈、一觸即享超廣照明、不只有型，還很聰明！、螢幕閱讀模式、書本閱讀模式、色溫亮度，隨心所欲、輕鬆彎折，伸屈自如,https://www.cdn-tkec.tw/image/product/202501/255402_M.jpg?t=20250114193011,{},2026-09-09T08:45:58.251644+00:00
https://www.tk3c.com/product/225520?p=1&kw=檯燈&ec=Search_goodsPC1,MAGIC MA328大視界LED護眼檯燈,tk3c,225520,MAGIC,Desk Lamp,2580.0,,InStock,獨家自然光LED技術，色彩真實、字體清晰、照射面積是一般檯燈的二倍大，真正大視界、4種光源情境(工作、閱讀、螢幕、休閱)、在5000K白光到3000k黃光之間自由調整、無段式亮度調整，可達一般檯燈的二倍亮、隨心所欲調整亮度，舒解眼睛壓力、整合式USB充電座，可隨時充電、兩年保固,https://www.cdn-tkec.tw/image/product/202202/225520_M.jpg?t=20260818160029,{},2026-09-09T08:45:59.608946+00:00
https://www.tk3c.com/product/248224?p=1&kw=檯燈&ec=Search_goodsPC1,IRIS Qi無線充電盤檯燈 白色,tk3c,248224,日本IRIS,Desk Lamp,1299.0,,OnlineOnly,雙軸心燈臂設計，可自由調整高度、角度、Qi無線充電盤，一邊使用檯燈一邊無線充電、4段亮度選擇，滿足各種閱讀需求,https://www.cdn-tkec.tw/image/product/202404/248224_M.jpg?t=20240425153006,{},2026-09-09T08:46:00.971530+00:00
https://www.tk3c.com/product/248225?p=1&kw=檯燈&ec=Search_goodsPC1,IRIS Qi無線充電盤檯燈 黑色,tk3c,248225,日本IRIS,Desk Lamp,1299.0,,OnlineOnly,雙軸心燈臂設計，可自由調整高度、角度、Qi無線充電盤，一邊使用檯燈一邊無線充電、4段亮度選擇，滿足各種閱讀需求,https://www.cdn-tkec.tw/image/product/202404/248225_M.jpg?t=20240425153006,{},2026-09-09T08:46:02.355616+00:00
https://www.tk3c.com/product/152347?p=1&kw=檯燈&ec=Search_goodsPC1,奇美CHIMEI LED護眼時尚檯燈NU KELVIN,tk3c,152347,CHIMEI,Desk Lamp,2288.0,,InStock,"顏色:天使白、照度:>=2500lux(閱讀模式,距離照射面30cm)、輸入電壓:110V/AC,60Hz、總功率消耗:(非充電僅電燈狀態) 10W、色溫:暖黃光/暖白光/自然光/白晝光",https://www.cdn-tkec.tw/image/product/201501/152347_M.jpg?t=20240611092917,{},2026-09-09T08:46:03.719086+00:00
https://www.tk3c.com/product/239305?p=1&kw=檯燈&ec=Search_goodsPC1,國際牌 Panasonic M系列觸控式四軸旋轉LED檯燈,tk3c,239305,Panasonic,Desk Lamp,2390.0,,InStock,多角度四軸旋轉、觸控式調光調色、四種場景自由切換、光線足夠又柔和、時尚又高質感設計、大人小孩都適用、USB充電孔,https://www.cdn-tkec.tw/image/product/202305/239305_M.jpg?t=20260421133127,{},2026-09-09T08:46:05.207949+00:00
https://www.tk3c.com/product/260360?p=1&kw=檯燈&ec=Search_goodsPC1,CHIMEI無線快充LED閱讀檯燈-白,tk3c,260360,CHIMEI,Desk Lamp,1388.0,,InStock,3色色溫/無段調光模式調光功能、燈臂採雙軸設計/可任意調整角度、燈罩可旋轉280度/燈臂也可旋轉125度、獨特光學反射機構設計/除眩光不疊影、採用獨家柔光濾光片設計/光線柔和不疊影、燈罩離桌面30CM垂直罩度可達2000LUX、採用無線快充模組/充電更便捷(10W快充),https://www.cdn-tkec.tw/image/product/202507/260360_M.jpg?t=20250716161516,{},2026-09-09T08:46:06.563708+00:00
https://www.tk3c.com/product/247063?p=1&kw=檯燈&ec=Search_goodsPC1,MAGIC大視界護眼LED檯燈,tk3c,247063,MAGIC,Desk Lamp,2580.0,,InStock,獨家自然光LED技術，色彩真實、字體清晰、照射面積是一般檯燈的二倍大，真正大視界、4種光源情境(工作、閱讀、螢幕、休閱)、在5000K白光到3000k黃光之間自由調整、無段式亮度調整，可達一般檯燈的二倍亮、隨心所欲調整亮度，舒解眼睛壓力,https://www.cdn-tkec.tw/image/product/202403/247063_M.jpg?t=20240503173247,{},2026-09-09T08:46:07.922285+00:00
https://www.tk3c.com/product/190057?p=1&kw=檯燈&ec=Search_goodsPC1,太星電工 好視力LED護眼學生檯燈-梨花白,tk3c,190057,太星,Desk Lamp,699.0,,InStock,簡約設計弧形曲線，簡約優雅、單鍵開關操作簡單，使用便利、護眼設計圓弧造型，讓光線更集中、軟管設計隨意調整適合的角度、本產品已投保新台幣三仟萬產品責任險,https://www.cdn-tkec.tw/image/product/201808/190057_M.jpg?t=20180827112836,{},2026-09-09T08:46:09.290152+00:00
https://www.tk3c.com/product/206451?p=1&kw=檯燈&ec=Search_goodsPC1,Dyson Lightcycle Morph 檯燈 黑鋼色,tk3c,206451,dyson,Desk Lamp,17888.0,,OnlineOnly,獨家專利散熱技術、4合1多用途燈具、熱管科技提供穩定照明品質長達60年、日光追蹤科技、紅外線動作感應,https://www.cdn-tkec.tw/image/product/202003/206451_M.jpg?t=20231020105851,{},2026-09-09T08:46:10.641800+00:00
https://www.tk3c.com/product/206452?p=1&kw=檯燈&ec=Search_goodsPC1,Dyson Lightcycle Morph 檯燈 白銀色,tk3c,206452,dyson,Desk Lamp,17888.0,,PreOrder,獨家專利散熱技術、4合1多用途燈具、熱管科技提供穩定照明品質長達60年、日光追蹤科技、紅外線動作感應,https://www.cdn-tkec.tw/image/product/202003/206452_M.jpg?t=20231020105658,{},2026-09-09T08:46:12.008959+00:00
https://www.tk3c.com/product/240595?p=1&kw=檯燈&ec=Search_goodsPC1,飛利浦PHILIPS品昊護眼LED檯燈(PD049),tk3c,240595,PHILIPS,Desk Lamp,1999.0,,InStock,燈頭180度調整，雙向出光、360度補足環境亮度、三段色溫，無級調光，隨心調整亮度、30秒延遲關燈、上下通透出光,https://www.cdn-tkec.tw/image/product/202306/240595_M.jpg?t=20260421133057,{},2026-09-09T08:46:14.755484+00:00
https://www.tk3c.com/product/202564?p=1&kw=檯燈&ec=Search_goodsPC1,米家檯燈 Pro,tk3c,202564,小米,Desk Lamp,1849.0,,InStock,1.2㎡ 有效照明區，覆蓋全桌、靈活調整角度，有效防眩光、超越米家 LED 智慧檯燈、支援兩種語音控制-小愛同學和 Siri、無可視重影無頻閃無藍光危害專業檯燈、詳細規格說明以官網為主,https://www.cdn-tkec.tw/image/product/201909/202564_M.jpg?t=20200408112126,{},2026-09-09T08:46:16.149652+00:00
https://www.tk3c.com/product/204406?p=1&kw=檯燈&ec=Search_goodsPC1,奇美CHIMEI LED QI無線充電護眼檯燈,tk3c,204406,CHIMEI,Desk Lamp,1799.0,,InStock,QI無線充電&USB充電 2 in 1、日本最高AA級照度；濾光片設計，無眩光、觸控控制、LED燈號顯示，方便使用、四色調色溫模式：學習、閱讀、電腦、睡前、設計感外型、消光白有特色、LED光源無紫外線，無藍光危害、DC直流電壓光線不閃爍，有效降低近視可能性、商品製料不含鉛、汞等有害環境物質,https://www.cdn-tkec.tw/image/product/201912/204406_M.jpg?t=20260421132512,{},2026-09-09T08:46:17.500975+00:00
https://www.tk3c.com/product/246935?p=1&kw=檯燈&ec=Search_goodsPC1,KINYO二合一護眼檯燈48cm,tk3c,246935,KINYO,Desk Lamp,1980.0,,InStock,"48cm照射範圍，96顆LED燈珠、3000K/4000K/5000K/6500K四檔色溫、高顯指>95Ra,近全光譜光效,逼真還原色彩、萬用桌夾,夾具距離1.5-7.5cm,夾桌邊層板等、RG0低藍光危害，減少藍光對眼睛的負擔、護眼防眩光,不對稱光學設計,特殊發光45度，、僅照亮桌面工作區，確保螢幕上無反射眩、2HR定時自動關機功能，手動開啟",https://www.cdn-tkec.tw/image/product/202403/246935_M.jpg?t=20240314173013,{},2026-09-09T08:46:18.889746+00:00
https://www.tk3c.com/product/259243?p=1&kw=檯燈&ec=Search_goodsPC1,舞光Eye Health全光譜護眼檯燈 時尚白,tk3c,259243,舞光,Desk Lamp,2899.0,,InStock,日本最高JIS AA級照度、全光譜RA95護眼不疲勞、獨特防眩光學設計、智慧定時關機、可拆式燈罩/彈性場景隨心用、桌夾兩用/輕鬆隨處應用、三軸設計/照射角度多元、智慧自動調光+入座感應,https://www.cdn-tkec.tw/image/product/202506/259243_M.jpg?t=20260421133851,{},2026-09-09T08:46:20.242482+00:00
https://www.tk3c.com/product/240701?p=1&kw=檯燈&ec=Search_goodsPC1,飛利浦PHILIPS品祺讀寫LED檯燈(PD059),tk3c,240701,PHILIPS,Desk Lamp,2199.0,,InStock,智能功率分配雙充電、無級調亮度、四段色溫(3000-4000-5000K -5700K)、光效記憶模式、微棱鏡陣列出光面，均勻明亮舒適的光效、有效柔化高亮點，降低有害眩光、雙轉軸燈臂，支援前出延展照明、10W無線快充,https://www.cdn-tkec.tw/image/product/202306/240701_M.jpg?t=20240816173455,{},2026-09-09T08:46:21.602885+00:00
https://www.tk3c.com/product/264782?p=1&kw=筆記本&ec=Search_goodsPC1,iFLYTEK AINOTE Air2 AI智能會議筆記本,tk3c,264782,快譯通,Notebook,16990.0,,InStock,AI筆記神器，解鎖筆記的終極型態、ChatGPT智慧摘要，筆記效率提升、錄音x文字x手寫無縫同步、語音轉文字功能，支援15種語言、10種語言即時互譯，即翻即用,https://www.cdn-tkec.tw/image/product/202512/264782_M.jpg?t=20251202181531,{},2026-09-09T08:46:28.437986+00:00
https://www.tk3c.com/product/267673?p=1&kw=筆記本&ec=Search_goodsPC1,iFLYTEK AINOTE 2 AI智能會議筆記本,tk3c,267673,快譯通,Notebook,23990.0,,InStock,AI筆記神器，解鎖筆記的終極型態、ChatGPT智慧摘要，筆記效率提升、錄音x文字x手寫無縫同步、語音轉文字功能，支援16種語言、11種語言即時互譯，即翻即用、中英日韓離線會議紀錄、快速導出會議紀錄及摘要、4顆陣列式麥克風，可辦視台灣口音,https://www.cdn-tkec.tw/image/product/202603/267673_M.jpg?t=20260313131339,{},2026-09-09T08:46:29.802497+00:00
https://www.tk3c.com/product/272101?p=1&kw=筆記本&ec=Search_goodsPC1,iFLYTEK 科大訊飛 AI智能鍵盤,tk3c,272101,OTHERS,Mechanical Keyboard,2999.0,,OnlineOnly,一按開啟 AI 辦公力、支援語音輸入，長內容不用慢慢打、AI寫作/潤稿，回信、撰文更省時、智慧截圖，圖片文字、表格內容快速擷取、翻譯、AI閱讀、即時字幕顯示、文件整理、音訊轉文字、長文摘要 有效率、通過 NCC 和 BSMI 認證，購買使用更安心,https://www.cdn-tkec.tw/image/product/202608/272101_M.jpg?t=20260826140420,{},2026-09-09T08:46:40.220597+00:00
https://www.tk3c.com/product/262826?p=1&kw=後背包&ec=Search_goodsPC1,國家地理NGS 極致專業後背包(L)-卡其綠,tk3c,262826,OTHERS,Backpack,2280.0,,OnlineOnly,簡單不失專業的設計感、背帶採蜂巢式減壓設計、多處分層收納物品、滿足探險者和攝影師外出需求、適裝窄邊框14-16吋平板/筆電、筆電拉鍊採用防盜設計 可上鎖,https://www.cdn-tkec.tw/image/product/202509/262826_M.jpg?t=20250922201526,{},2026-09-09T08:46:51.188012+00:00
https://www.tk3c.com/product/160844?p=1&kw=後背包&ec=Search_goodsPC1,Manfrotto Street Backpack 街頭後背包,tk3c,160844,Manfrotto,Backpack,4600.0,,SoldOut,加墊式背板和可調節肩帶,https://www.cdn-tkec.tw/image/product/201510/160844_M.jpg?t=20151021180118,{},2026-09-09T08:46:52.547299+00:00
